Jensen,Forrest Docenus,230.0
Jepsen,Kevin Martin,310.0
Jerzembeck,Michael Joseph,258.0
Jessee,Daniel Edward,235.0
Jestadt,Garry Arthur,262.0
Jester,Virgil Milton,259.0
Jeter,Derek Sanderson,270.0
Jeter,John,253.0
Jeter,Shawn Darrell,259.0
Jethroe,Samuel,251.0
Jewett,Nathan W.,206.0
Jimenez,Cesar Enrique,287.0
Jimenez,D'Angelo,262.0
Jimenez,Felix Elvio,239.0
Jimenez,German,271.0
Jimenez,Alfonso,212.0
Jimenez,Jason Jon,279.0
Jimenez,Jose,245.0
Jimenez,Juan Antonio,238.0
Jimenez,Kelvin Rogelio,269.0
Jimenez,Luis Antonio,355.0
Jimenez,Luis Domingo,278.0
Jimenez,Manuel Emilio,258.0
Jimenez,Miguel Anthony,279.0
Jimenez,Ubaldo,287.0
Jimerson,Charlton Maxwell,285.0
Joaquin,Waldis,305.0
Jodie,Brett Paul,284.0
Johjima,Kenji,277.0
Johnson,Abraham,
Johnson,Ebenezer Tremayne,234.0
Johnson,Adam Bryant,284.0
Johnson,Alexander,277.0
Johnson,Thomas Alan,253.0
Johnson,Arthur Gilbert,240.0
Johnson,Arthur Henry,259.0
Johns,Augustus Francis,238.0
Johnson,Clair Barth,267.0
Johnson,Byron Bancroft,
Johnson,Benjamin Franklin,264.0
Johnson,Benjamin Joseph,273.0
Johnson,William F.,
Johnson,William Lawrence,241.0
Johnson,William Russell,250.0
Johnson,William Charles,282.0
Johnson,Robert Lee,252.0
Johnson,Robert Wallace,245.0
Johnson,Robert Dale,296.0
Johnson,Bobby Earl,270.0
Johnson,Brian David,284.0
Johnson,Christopher Brian,311.0
Johnson,William Penn,
Johnson,Charles Cleveland,219.0
Johnson,George Howard,261.0
Johnson,Chester Lillis,247.0
Johnson,Charles Edward,289.0
Johnson,Christopher Dalton,300.0
Johnson,Clifford,291.0
Johnson,Clifford,276.0
Johnson,Darrell Dean,253.0
Johnson,David Allen,243.0
Johnson,David Charles,256.0
Johnson,David Wayne,250.0
Johnson,Dane Edward,282.0
Johnson,Daniel Ryan,284.0
Johnson,Deron Roger,274.0
Johnston,Richard Frederick,223.0
Johnston,Wheeler Roger,242.0
Johnson,Donald Spore,242.0
Johnson,Donald Roy,275.0
Johns,Douglas Alan,259.0
Johnson,Earl Douglas,265.0
Johnson,Edwin Cyril,229.0
Johnson,Elmer Ellsworth,254.0
Johnson,Elliot Tyler,263.0
Johnson,Ernest Rudolph,220.0
Johnson,Ernest Thorwald,265.0
Johnson,Erik Anthony,246.0
Johnson,Erik Craig,305.0
Johnson,Richard Allan,246.0
Johnson,Frederick Edward,257.0
Johnston,Wilfred Ivy,241.0
Johnson,Frank Herbert,228.0
Johnson,Gerald Clyde,285.0
Johnston,Gregory Bernard,247.0
Johnson,Henry Ward,246.0
Johnson,Howard Michael,249.0
Johnstone,John William,248.0
Johnson,Jason Michael,303.0
Johnson,Jerry Michael,275.0
Johnson,William Jeffrey,275.0
Johnston,James Harle,230.0
Johnson,Russell Conwell,241.0
Johnson,James Brian,246.0
Johnson,James Robert,328.0
Johnson,John Louis,235.0
Johnston,John Thomas,243.0
Johnson,John Clifford,254.0
Johnson,John Henry,264.0
Johnson,Joseph Richard,269.0
Johnston,Joel Raymond,295.0
Johnstone,John William,270.0
Johnson,Jonathan Kent,252.0
Johnson,Joshua Michael,329.0
Johnson,William Julius,221.0
Johnson,Kenneth Wandersee,258.0
Johnson,Kenneth Travis,286.0
Johns,Robert Keith,248.0
Johnson,Keith,271.0
Johnson,Kelly Andrew,273.0
Johnson,Kristofer Michael,281.0
Johnson,Larry Doby,257.0
Johnson,Lamar,289.0
Johnson,Kenneth Lance,230.0
Johnson,Lloyd William,280.0
Johnson,Louis Brown,241.0
Johnson,Mark Patrick,306.0
Johnson,Mark Landon,257.0
Johnson,Mark J.,301.0
Johnson,Michael Norton,258.0
Johnson,Michael Keith,249.0
Johnston,Michael Charles,289.0
Johnson,Micah Drew,282.0
Johnson,Nicholas Robert,310.0
Johns,Oliver Tracy,
Johnson,Otis L.,254.0
Johnson,Paul Oscar,228.0
Johns,William R.,235.0
Johnson,Adam Rankin,258.0
Johnson,Adam Rankin,252.0
Johnson,Randall Stuart,269.0
Johnson,Randall Glenn,263.0
Johnson,Randall David,307.0
Johnston,Rex David,275.0
Johnson,Reed Cameron,255.0
Johnson,Roy,257.0
Johnson,Roy Cleveland,244.0
Johnson,Ronald David,290.0
Johnson,Roy Edward,281.0
Johnson,Rondin Allen,230.0
Johnson,Rontrez DeMon,230.0
Johnson,Robert James,293.0
Johnson,William Russell,255.0
Johnson,Silas Kenneth,256.0
Johnson,James Ralph,244.0
Johnson,Stanley Lucius,250.0
Johnson,Steven David,293.0
Johnson,Sylvester W.,251.0
Johnson,Timothy Evald,243.0
Johns,Thomas Pearce,241.0
Johnson,Thomas Raymond,258.0
Johnson,Anthony Clair,270.0
Johnson,Tyler James,254.0
Johnson,Victor Oscar,232.0
Johnson,Walter Perry,273.0
Johnson,Ellis Walter,252.0
Johnson,Wallace Darnell,245.0
Johnson,John Gottfred,
John,Thomas Edward,255.0
Joiner,Roy Merrill,242.0
Jokisch,Eric Spenser,279.0
Jok,Stanley Edward,262.0
Jolley,Smead Powell,285.0
Jolly,David,232.0
Jones,Levin Thomas,
Jones,,
Jones,,
Jones,Adam La Marque,289.0
Jones,Alexander M.,239.0
Jones,Alfornia,286.0
Jones,Andruw Rudolf,298.0
Jones,Arthur Lennox,237.0
Jones,Barry Louis,301.0
Jones,William,
Jones,William Dennis,223.0
Jones,John Joseph,223.0
Jones,Robert Walter,242.0
Jones,Robert Oliver,269.0
Jones,Robert Joseph,286.0
Jones,Robert Mitchell,257.0
Jones,Jesse Frank,223.0
Jones,Brandon Lamon,288.0
Jones,Charles Leander,
Jones,Calvin Douglas,260.0
Jones,Charles Wesley,273.0
Jones,Charles F.,
Jones,Charles Claude,238.0
Jones,Christopher Dale,255.0
Jones,Christopher Carlos,274.0
Jones,Larry Wayne,286.0
Jones,Cleon Joseph,257.0
Jones,Clarence Woodrow,259.0
Jones,Albert Edward,231.0
Jones,Coburn Dyas,222.0
Jones,David Jefferson,235.0
Jones,Dale Eldon,245.0
Jones,James Dalton,253.0
Jones,Darryl Lee,245.0
Jones,Dax Xenos,252.0
Jones,Carroll Elmer,247.0
Jones,Grover William,255.0
Jones,Decatur Poindexter,256.0
Jones,Douglas Reid,270.0
Jones,Earl Leslie,260.0
Jones,Elijah Albert,
Jones,Fielder Allison,251.0
Jones,Frank M.,223.0
Jones,Gareth Howell,263.0
Jones,Garrett Thomas,312.0
Jones,Gordon Bassett,257.0
Jones,Greg Alan,264.0
Jones,Harold Marion,268.0
Jones,Henry Monroe,215.0
Jones,Henry,216.0
Jones,Howard,236.0
Jones,David Hunter,326.0
Jones,Uriah Louis,
Jones,Daniel Albion,
Jones,James Murrell,272.0
Jones,Jacque Dewayne,245.0
Jones,Jason Dewey,285.0
Jones,James Steven,276.0
Jones,JaCoby Mylon,279.0
Jones,Jeffrey Allen,285.0
Jones,Jeffrey Raymond,274.0
Jones,James Tilford,232.0
Jones,James Condia,249.0
Jones,John Paul,224.0
Jones,John William,256.0
Jones,Kenneth Frederick,268.0
Jones,Lynn Morris,244.0
Jones,Mack F.,253.0
Jones,Marcus Ray,312.0
Jones,Michael,239.0
Jones,Michael Carl,293.0
Jones,Mitchell C.,287.0
Jones,Nathan Andrew,297.0
Jones,Vernal Leroy,258.0
Jones,Odell,250.0
Jones,Oscar Lafayette,230.0
Jones,Percy Lee,246.0
Jones,Randall Leo,250.0
Jones,Morris E.,265.0
Jones,Thomas Frederick,267.0
Jones,Ricky Miron,261.0
Jones,Ross A.,259.0
Jones,Ronald Glen,265.0
Jones,Ruppert Sanderson,240.0
Jones,Samuel Pond,242.0
Jones,Samuel,268.0
Jones,Sheldon Leslie,252.0
Jones,Sherman Jarvis,281.0
Jones,Steven Howell,245.0
Jones,Joseph Stacy,303.0
Jones,William Roderick,264.0
Jones,Terry Lee,235.0
Jones,Timothy Byron,297.0
Jones,William Timothy,242.0
Jones,Thomas,268.0
Jones,Todd Barton Givin,275.0
Jones,Tracy Donald,255.0
Jones,Willie Edward,261.0
Jonnard,Clarence James,258.0
Jonnard,Claude Alfred,238.0
Joost,Edwin David,247.0
Jordan,Brian O'Neal,278.0
Jordan,Baxter Byerly,242.0
Jordan,Charles T.,
Jordan,Adolf Otto,255.0
Jordan,Harry James,
Jordan,James William,226.0
Jordan,Kevin Wayne,258.0
Jordan,Michael Henry,222.0
Jordan,Milton Mignot,281.0
Jordan,Niles Chapman,251.0
Jordan,Raymond Willis,244.0
Jordan,Paul Scott,287.0
Jordan,Ricardo,247.0
Jordan,Scott Allan,247.0
Jordan,Clarence Veasey,263.0
Jordan,Taylor J.,287.0
Jordan,Timothy Joseph,243.0
Jordan,Thomas Jefferson,268.0
Jorgens,Arndt Ludwig,229.0
Jorgensen,Michael,267.0
Jorgens,Orville Edwin,253.0
Jorgensen,Carl,268.0
Jorgensen,Ryan Wayne,294.0
Jorgensen,John Donald,224.0
Jorgensen,Terry Allen,284.0
Jose,Domingo Felix Andujar,263.0
Joseph,Caleb Martin,255.0
Joseph,Corban Raymond,257.0
Joseph,Don Atley,265.0
Josephson,Duane Charles,262.0
Joseph,Kevin John,276.0
Joseph,Ricardo Emelindo,265.0
Joseph,Thomas Richard,328.0
Joshua,Von Everett,240.0
Joss,Adrian,260.0
Jourdan,Theodore Charles,247.0
Journell,James Richard,276.0
Joyce,George W.,
Joyce,William Michael,256.0
Joyce,Robert Emmett,253.0
Joyce,Richard Edward,302.0
Joyce,Matthew Ryan,279.0
Joyce,Michael Lewis,267.0
Joyner,Wallace Keith,259.0
Joy,Aloysius C.,
Judd,Michael Galen,274.0
Judd,Thomas William Oscar,252.0
Judd,Ralph Wesley,240.0
Jude,Frank,217.0
Juden,Jeffrey Daniel,324.0
Judge,Aaron James,334.0
Judge,Joseph Ignatius,223.0
Judnich,Walter Franklin,278.0
Judson,Howard Kolls,268.0
Judy,Josh Steven,286.0
Judy,Lyle Leroy,220.0
Juelich,John Samuel,241.0
Julio,Jorge Dandys,263.0
Jumonville,George Benedict,247.0
Junge,Eric DeBari,297.0
Jungels,Kenneth Peter,253.0
Jungmann,Taylor Heath,288.0
Jurak,Edward James,259.0
Jurewicz,Michael Allen,280.0
Jurges,William Frederick,246.0
Jurisich,Alvin Joseph,267.0
Jurrjens,Jair Francoise,273.0
Justice,David Christopher,270.0
Justis,Walter Newton,266.0
Just,Joseph Erwin,256.0
Jutze,Alfred Henry,261.0
Juul,Herbert Victor,221.0
Juul,Earl Herold,219.0
Ka'aihue,Micah Kila,316.0
Kaat,James Lee,281.0
Kading,John Frederick,265.0
Kafora,Frank Jacob,252.0
Kahdot,Isaac Leonard,210.0
Kahle,Robert Wayne,242.0
Kahler,George Runnells,255.0
Kahl,Nicholas Alexander,254.0
Kahnle,Thomas Robert,308.0
Kahn,Owen Earle,231.0
Kahoe,Michael Joseph,257.0
Kainer,Donald Wayne,280.0
Kaiser,Alfred Edward,234.0
Kaiser,Robert Thomas,245.0
Kaiser,Clyde Donald,272.0
Kaiserling,George,247.0
Kaiser,Jeffrey Patrick,270.0
Kalahan,John Joseph,237.0
Kalbfus,Charles Henry,216.0
Kalfass,William Philip,265.0
Kaline,Albert William,248.0
Kalin,Frank Bruno,272.0
Kalish,Ryan Michael,287.0
Kallio,Rudolph,230.0
Kamieniecki,Scott Andrew,267.0
Kammeyer,Robert Lynn,286.0
Kamm,William Edward,240.0
Kamp,Alphonse Francis,242.0
Kampouris,Alexis William,223.0
Kane,Francis Thomas,246.0
Kane,Harry,237.0
Kanehl,Roderick Edwin,253.0
Kane,William Jeremiah,247.0
Kane,James Joseph,299.0
Kane,John Francis,204.0
Kane,John Francis,232.0
Kane,Thomas Joseph,230.0
Kang,Jung Ho,282.0
Kantlehner,Erving Leslie,262.0
Kapler,Gabriel Stefan,264.0
Kappel,Henry,228.0
Kappel,Joseph,235.0
Karchner,Matthew Dean,321.0
Kardow,Paul Otto,288.0
Karger,Edwin,256.0
Karkovice,Ronald Joseph,283.0
Karl,Anton Andrew,248.0
Karlon,William John,263.0
Karl,Randall Scott,269.0
Karns,William Arthur,
Karns,Nathan Alan,300.0
Karnuth,Jason Andre,264.0
Karow,Martin Gregory,240.0
Karpel,Herbert,249.0
Karp,Ryan Jason,293.0
Karr,Benjamin Joyce,247.0
Karros,Eric Peter,281.0
Karsay,Stefan Andrew,285.0
Karstens,Jeffrey Wayne,260.0
Karst,John Gottlieb,246.0
Kashiwada,Takashi,236.0
Kasko,Edward Michael,252.0
Kata,Matthew John,258.0
Katoll,John,266.0
Katt,Raymond Frederick,264.0
Katz,Robert Clyde,261.0
Kauff,Benjamin Michael,225.0
Kauffman,Howard Richard,265.0
Kaufman,Curt Gerrard,249.0
Kaufmann,Anthony Charles,236.0
Cavanagh,James,
Kavanagh,Charles Hugh,234.0
Kavanagh,Leo Daniel,249.0
Kavanagh,Martin Joseph,259.0
Kawakami,Kenshin,271.0
Kawasaki,Munenori,246.0
Kay,Walter Brocton,254.0
Kaye,Justin Malcolm,271.0
Kazak,Edward Terrance,247.0
Kazanski,Theodore Stanley,248.0
Kazmar,Sean Frank,249.0
Kazmir,Scott Edward,267.0
Keagle,Gregory Charles,258.0
Kealey,Steven William,257.0
Keane,John Joseph,235.0
Kearns,Austin Ryan,315.0
Kearney,Robert Henry,262.0
Kearns,Edward Joseph,251.0
Kearns,Thomas J.,227.0
Kearse,Edward Paul,268.0
Keas,Edward James,
Keating,Robert M.,266.0
Keating,Walter Francis,224.0
Keating,Raymond Herbert,256.0
Keatley,Gregory Steven,274.0
Keck,Frank Joseph,241.0
Keedy,Charles Patrick,281.0
Keefe,Robert Francis,226.0
Keefe,David Edwin,234.0
Keefe,George Washington,237.0
Keefe,John Thomas,
Keefe,Timothy John,255.0
Keegan,Robert Charles,281.0
Keegan,Edward Charles,240.0
Keeley,Burton Elwood,239.0
Keeler,William Henry,204.0
Keely,Robert William,247.0
Keenan,James W.,256.0
Keenan,James William,222.0
Keenan,John M.,207.0
Keen,William Brown,253.0
Keener,Joshua Harry,255.0
Keener,Jeffrey Bruce,242.0
Keener,Joseph Donald,276.0
Keen,Howard Victor,234.0
Keerl,George Henry,212.0
Keesey,James Ward,242.0
Keeton,Rickey,264.0
Keffer,Charles Franklin,
Kehn,Chester Lawrence,239.0
Keifer,Sherman Carl,
Keisler,Randy Dean,275.0
Keister,William Hoffman,233.0
Kekich,Michael Dennis,269.0
Kela,Keone Cole,288.0
Kelb,George Francis,
Keliher,Maurice Michael,247.0
Kellett,Alfred Henry,275.0
Keller,Charles Ernest,255.0
Kelley,Richard Anthony,245.0
Kelleher,Albert Aloysius,247.0
Kelleher,Francis Eugene,268.0
Kellert,Frank William,259.0
Kelley,Harry Leroy,239.0
Kelleher,Harold Joseph,237.0
Keller,Harold Kefauver,273.0
Kelley,Joseph James,261.0
Kelleher,John Patrick,221.0
Keller,Kristopher Shane,299.0
Kelley,Michael Joseph,282.0
Kelleher,Michael Dennis,245.0
Kellett,Donald Stafford,257.0
Keller,Ronald Lee,274.0
Kelley,Shawn Andrew,304.0
Kelley,Thomas Henry,262.0
Kell,George Clyde,244.0
Kelliher,Francis Mortiford,244.0
Kellner,Alexander Raymond,272.0
Kellner,Walter Joseph,272.0
Kellogg,Albert Clement,283.0
Kellogg,William Dearstyne,223.0
Kellogg,Nathaniel Monroe,244.0
Kell,Everett Lee,229.0
Kellum,Winford Ansley,260.0
Kelly,William J.,217.0
Kelly,William Joseph,255.0
Kelly,William Henry,262.0
Kelly,Robert Edward,252.0
Kelly,Bryan Keith,269.0
Kelly,Casey Patrick,290.0
Kelly,Carson Franklin,294.0
Kelly,Charles J.,
Kelly,Donald Thomas,291.0
Kelly,Edward Leo,244.0
Kelly,George Lange,266.0
Kelly,Herbert Barrett,229.0
Kelly,James Robert,250.0
Kelly,John Francis,257.0
Kelly,John Benedict,234.0
Kelly,Joseph Henry,245.0
Kelly,Joseph James,252.0
Kelly,Joseph William,263.0
Kelly,Kenneth Alphonso,255.0
Kelly,Michael Joseph,240.0
Kelly,John O.,257.0
Kelly,Michael J.,251.0
Kelly,Michael Raymond,271.0
Kelly,Harold Patrick,258.0
Kelly,Dale Patrick,285.0
Kelly,Patrick Franklin,252.0
Kelly,Albert Michael,236.0
Kelly,Reynolds Joseph,255.0
Kelly,Roberto Conrado,254.0
Kelly,William Ryan,254.0
Kelly,R. B.,259.0
Kelly,Jay Thomas,259.0
Kelly,Tyler Patrick,252.0
Kelly,Van Howard,251.0
Kelsey,George William,220.0
Kelso,William Eugene,291.0
Keltner,Kenneth Frederick,262.0
Kelton,David Wayne,275.0
Kelty,John James,245.0
Kemmer,William Edward,269.0
Kemmerer,Russell Paul,272.0
Kemmler,Rudolph,277.0
Kemner,Herman John,245.0
Kemp,Matthew Ryan,286.0
Kemp,Steven F.,267.0
Kemp,Anthony Allen,231.0
Kendall,Fred Lyn,258.0
Kendall,Jason Daniel,253.0
Kenders,Albert Daniel George,257.0
Kendrick,Howard Joseph,291.0
Kendrick,Kyle Rodney,295.0
Kenna,Edward Benninghaus,252.0
Kenna,Edward Aloysius,217.0
Kennedy,Adam Thomas,266.0
Kenney,Arthur Joseph,247.0
Kennedy,William Gorman,248.0
Kennedy,William Aulton,269.0
Kennedy,Robert Daniel,267.0
Kennedy,William Park,231.0
Kennedy,Michael Joseph,254.0
Kennedy,Edward,216.0
Kennedy,William Edward,227.0
Kennedy,Ian Patrick,272.0
Kenney,Gerald Tennyson,243.0
Kennedy,James Earl,229.0
Kennedy,James C.,
Kenney,John J.,
Kennedy,John Irvin,245.0
Kennedy,John Edward,257.0
Kennedy,Joseph Darley,303.0
Kennedy,Junior Raymond,246.0
Kennedy,Kevin Curtis,269.0
Kennedy,Montia Calvin,259.0
Kennedy,Raymond Lincoln,234.0
Kennedy,Sherman Montgomery,235.0
Kennedy,Theodore A.,246.0
Kennedy,Terrance Edward,295.0
Kennedy,Lloyd Vernon,247.0
Kensing,Logan French,263.0
Kent,Edward C.,218.0
Kent,Jeffrey Franklin,258.0
Kent,Maurice Allen,240.0
Kent,Steven Patrick,241.0
Kenworthy,William Jennings,232.0
Kenworthy,Richard Lee,239.0
Keough,Joseph William,257.0
Keough,Richard Martin,252.0
Keough,Matthew Lon,265.0
Kepler,Maximilian,281.0
Keppel,Robert Griffin,292.0
Keppinger,Jeffrey Scott,257.0
Kepshire,Kurt David,253.0
Kerfeld,Charles Patrick,303.0
Keriazakos,Constantine Nicholas,262.0
Kerins,John Nelson,247.0
Kirksieck,Wayman William,256.0
Kerlin,Orie Milton,216.0
Kernan,Joseph,
Kern,William George,258.0
Kernek,George Boyd,245.0
Kern,James Lester,262.0
Kerns,Russell Eldon,260.0
Kerr,John Joseph,249.0
Kerr,Richard Henry,222.0
Kerr,John Jonas,260.0
Kerrigan,Joseph Thomas,282.0
Kerr,John Francis,226.0
Kerr,John Melville,226.0
Kershaw,Clayton Edward,301.0
Kershner,Jason Ashley,239.0
Kerwin,Daniel Patrick,233.0
Kessinger,Donald Eulon,243.0
Kessinger,Robert Keith,259.0
Kessler,Henry,214.0
Kester,Richard Lee,262.0
Ketchum,Frederick L.,225.0
Ketchum,Augustus Franklin,239.0
Ketter,Philip,
Keuchel,Dallas,280.0
Keupper,Henry John,258.0
Key,James Edward,258.0
Keyser,Brian Lee,253.0
Khalifa,Sam,241.0
Kibbie,Horace Kent,220.0
Kibble,John Westly,223.0
Kickham,Michael Joseph,296.0
Kida,Masao,285.0
Kieboom,Spencer John,282.0
Kiecker,Dana Ervin,255.0
Kiefer,Joseph William,261.0
Kiefer,Mark Andrew,251.0
Kiefer,Steven George,248.0
Kiekhefer,Dean Allen,247.0
Kielty,Robert Michael,298.0
Kiely,John Francis,285.0
Kiely,Leo Patrick,254.0
Kienzle,William,234.0
Kiermaier,Kevin James,288.0
Kieschnick,Michael Brooks,301.0
Kieschnick,Roger Keith,300.0
Kiger,Mark Winston,251.0
Kilby,Brad Thomas,308.0
Kilduff,Peter John,222.0
Kile,Darryl Andrew,262.0
Kiley,John Frederick,214.0
Kilgus,Paul Nelson,248.0
Kilhullen,Joseph Isadore,244.0
Kilkenny,Michael David,250.0
Killefer,William,240.0
Killeen,Evans Henry,262.0
Killen,Frank Bissell,273.0
Killebrew,Harmon Clayton,267.0
Killeen,Henry F.,219.0
Killefer,Wade,244.0
Killian,Edwin Henry,241.0
Killilay,John William,236.0
Kilroy,Matthew Aloysius,244.0
Kilroy,Michael Joseph,251.0
Kimball,Cole A.,315.0
Kimball,Eugene Boynton,230.0
Kimball,Newell Whitney,264.0
Kimberlin,Harry Lydle,250.0
Kimber,Samuel Jackson,235.0
Kimble,Richard Lewis,229.0
Kimbrel,Craig Michael,291.0
Kim,Byung-Hyun,247.0
Kime,Harold Lee,229.0
Kim,Hyun Soo,284.0
Kimm,Bruce Edward,246.0
Kimmick,Walter Lyons,245.0
Kimsey,Clyde Elias,274.0
Kim,Sun-Woo,254.0
Kindall,Gerald Donald,249.0
Kinder,Ellis Raymond,267.0
Kiner,Ralph McPherran,269.0
King,Charles Gilbert,264.0
King,Clyde Edward,248.0
King,Curtis Albert,277.0
Kingdon,Westcott William,216.0
Kingery,Michael Scott,252.0
King,Eric Steven,254.0
King,Harold,273.0
King,Jeffrey Wayne,248.0
King,James Hubert,257.0
King,Kevin Ray,246.0
King,Edward Lee,220.0
King,Edward Lee,228.0
King,Lynn Paul,234.0
King,Marshall Ney,245.0
Kingman,Brian Paul,274.0
Kingman,David Arthur,288.0
Kingman,Henry Lees,238.0
King,Nelson Joseph,263.0
King,Raymond Keith,298.0
King,Samuel Warren,
Kingsale,Eugene Humphrey,265.0
King,Charles Frederick,242.0
King,Stephen F.,244.0
Kinkade,Michael Arthur,283.0
Kinloch,William Francis,
Kinney,Dennis Paul,248.0
Kinney,Joshua Thomas,292.0
Kinney,Matthew John,297.0
Kinney,Walter William,260.0
Kinnunen,Michael John,258.0
Kinsella,Robert Francis,234.0
Kinsella,Edward William,248.0
Kinsler,William H.,
Kinsler,Ian Michael,272.0
Kinslow,Thomas F.,230.0
Kintzler,Brandon Lee,262.0
Kinzer,Matthew Roy,284.0
Kinzie,Walter Henry,231.0
Kinzy,Harry Hersel,261.0
Kipnis,Jason Michael,266.0
Kipper,Robert Wayne,274.0
Kippert,Edward August,250.0
Kipper,Thornton John,265.0
Kipp,Fred Leo,276.0
Kirby,Clayton Laws,250.0
Kirby,James Herschel,246.0
Kirby,John F.,240.0
Kirby,LaRue,257.0
Kirby,Wayne Leonard,256.0
Kircher,Michael Andrew,252.0
Kirk,William Partlemore,237.0
Kirke,Judson Fabian,267.0
Kirkland,Willie Charles,279.0
Kirkman,Michael Scott,291.0
Kirkpatrick,Edgar Leon,266.0
Kirkpatrick,Enos Claire,245.0
Kirk,Thomas Daniel,252.0
Kirkwood,Donald Paul,250.0
Kirrene,Joseph John,269.0
Kirsch,Harry Louis,241.0
Kiser,Garland Routhard,265.0
Kish,Ernest Alexander,239.0
Kisinger,Charles Samuel,262.0
Kison,Bruce Eugene,254.0
Kissinger,William Francis,256.0
Kitsos,Christopher Anestos,234.0
Kitson,Frank R.,236.0
Kittle,Ronald Dale,276.0
Kittridge,Malachi Jeddidah,237.0
Kivlehan,Patrick Anthony,289.0
Klaerner,Hugo Emil,261.0
Klages,Frederick Albert Antony,259.0
Klassen,Daniel Victor,247.0
Klaus,William Joseph,229.0
Klaus,Robert Francis,240.0
Klawitter,Albert Herman,258.0
Klawitter,Thomas Carl,264.0
Klee,Ollie Chester,229.0
Klein,Charles Herbert,257.0
Kleine,Harold John,267.0
Klein,Louis Frank,238.0
Kleinke,Norbert George,243.0
Klein,Phil William,334.0
Kleinow,John Peter,235.0
Kleinhans,Theodore Otto,242.0
Klem,William Joseph,222.0
Klepfer,Edward Lloyd,257.0
Klesko,Ryan Anthony,295.0
Kleven,Jay Allen,264.0
Klieman,Edward Frederick,263.0
Klimchock,Louis Stephen,251.0
Klimkowski,Ronald Bernard,264.0
Kline,Robert George,275.0
Kline,John Robert,251.0
Kline,Ronald Lee,280.0
Kline,Steven Jack,275.0
Kline,Steven James,274.0
Kling,William,262.0
Klinger,Robert Harold,252.0
Kling,John,229.0
Klinger,Joseph John,262.0
Kling,Rudolph A.,248.0
Klingenbeck,Scott Edward,279.0
Klink,Joseph Charles,241.0
Klippstein,John Calvin,246.0
Klobedanz,Frederick Augustus,261.0
Klopp,Stanley Harold,253.0
Kloza,John Clarence,251.0
Kluber,Corey Scott,291.0
Klugmann,Josie,246.0
Klumpp,Elmer Edward,256.0
Klusman,William F.,255.0
Kluszewski,Theodore Bernard,299.0
Kluttz,Clyde Franklin,265.0
Klutts,Gene Ellis,241.0
Kmak,Joseph Robert,272.0
Knabe,Franz Otto,243.0
Knackert,Brent Bradley,260.0
Knapp,Robert Christian,272.0
Knaupp,Henry Antone,234.0
Knauss,Frank H.,240.0
Knebel,Corey Andrew,296.0
Kneisch,Rudolph Frank,245.0
Knell,Philip Louis,221.0
Knepper,Robert Wesley,270.0
Knepper,Charles,266.0
Knerr,Wallace Luther,283.0
Knetzer,Elmer Ellsworth,250.0
Knicely,Alan Lee,262.0
Knickerbocker,Austin Jay,256.0
Knickerbocker,William Hart,241.0
Knight,Brandon Michael,247.0
Knight,George Henry,
Knight,Elmer Russell,247.0
Knight,Jonah William,256.0
Knight,John Wesley,254.0
Knight,Alonzo P.,236.0
Knight,Charles Ray,258.0
Knisely,Peter Cole,254.0
Knoblauch,Edward Charles,244.0
Knode,Kenneth Thomson,230.0
Knode,Robert Troxell,230.0
Knoedler,Justin Joseph,284.0
Knolls,Oscar Edward,264.0
Knoll,Charles Elmer,237.0
Knoop,Robert Frank,243.0
Knorr,Randy Duane,279.0
Knothe,Wilfred Edgar,250.0
Knothe,George Bertram,235.0
Knott,Eric James,260.0
Knotts,Gary Everett,311.0
Knott,John Henry,274.0
Knotts,Joseph Steven,239.0
Knott,Jonathan David,295.0
Knouff,Edward Augustine,
Knowdell,Jacob Augustus,215.0
Knowlton,William Young,
Knowles,Darold Duane,252.0
Knowles,James,229.0
Knowlson,Thomas Herbert,249.0
Knox,Andrew Jackson,
Knox,Clifford Hiram,249.0
Knox,John Clinton,242.0
Knudson,Guido Joel,258.0
Knudsen,Kurt David,259.0
Knudson,Mark Richard,292.0
Koback,Nicholas Nicholie,259.0
Kobayashi,Masahide,267.0
Kobel,Kevin Richard,252.0
Kobernus,Jeffrey Gilbert,264.0
Koch,Alan Goodman,271.0
Koch,Barnett,208.0
Koch,William Christopher,293.0
Kocher,Bradley Wilson,259.0
Koch,Matthew David,290.0
Koecher,Richard Finlay,273.0
Koegel,Peter John,308.0
Koehler,Bernard James,245.0
Koehler,Horace Levering,235.0
Koehler,Thomas R.,310.0
Koelling,Brian Wayne,260.0
Koenecke,Leonard George,251.0
Koenig,Mark Anthony,252.0
Koenigsmark,Willis Thomas,256.0
Koestner,Elmer Joseph,248.0
Kohler,Henry C.,
Kohlman,Joseph James,232.0
Kohlmeier,Ryan Lyle,269.0
Kohn,Michael Thomas,274.0
Kokos,Richard Jerome,238.0
Kolb,Brandon Charles,263.0
Kolb,Daniel Lee,261.0
Kolb,Edward William,
Kolb,Gary Alan,266.0
Kolloway,Donald Martin,275.0
Kolp,Raymond Carl,257.0
Kolseth,Karl Dickey,254.0
Kolstad,Harold Everette,259.0
Komatsu,Erik Jordan,245.0
Komine,Shane Kenji,244.0
Komiyama,Satoru,255.0
Kommers,Frederick Raymond,247.0
Komminsk,Brad Lynn,276.0
Konerko,Paul Henry,294.0
Konetchy,Edward Joseph,269.0
